nospo_rouge1_P,nospo_rouge1_R,nospo_rouge1_F1,santa_rouge1_P,santa_rouge1_R,santa_rouge1_F1,spo_rouge1_P,spo_rouge1_R,spo_rouge1_F1,Textrank_rouge1_P,Textrank_rouge1_R,Textrank_rouge1_F1
0.912280701754386,0.6933333333333334,0.7878787829717632,0.9787234042553192,0.6133333333333333,0.7540983559191079,0.935483870967742,0.7733333333333333,0.8467153235121744,1.0,0.8,0.8888888839506174
0.9032258064516128,0.7,0.7887323894465385,0.9583333333333334,0.575,0.7187499953125001,0.9852941176470588,0.8375,0.9054054004382762,1.0,0.625,0.7692307644970415
0.926829268292683,0.6333333333333333,0.7524752427016961,0.926829268292683,0.6333333333333333,0.7524752427016961,0.9545454545454546,0.7,0.807692302810651,1.0,0.8833333333333333,0.93805309236432
0.9384615384615383,0.6777777777777778,0.7870967693236213,0.9642857142857144,0.6,0.739726022668418,0.9452054794520548,0.7666666666666667,0.8466257619255524,1.0,0.5,0.6666666622222223
0.9069767441860463,0.75,0.8210526266238228,0.85,0.6538461538461539,0.739130429867675,0.9361702127659576,0.8461538461538461,0.8888888839016428,1.0,0.9615384615384616,0.9803921518646674
0.9767441860465116,0.84,0.90322580147994,0.9473684210526316,0.72,0.8181818132747933,0.9767441860465116,0.84,0.90322580147994,1.0,0.51,0.675496684268234
0.9420289855072465,0.7558139534883721,0.8387096724795006,1.0,0.7325581395348837,0.8456375790117563,0.9722222222222222,0.813953488372093,0.8860759444063453,1.0,0.6744186046511628,0.8055555507445988
0.9558823529411764,0.8666666666666667,0.9090909041028902,0.9491525423728814,0.7466666666666667,0.8358208905936736,0.9714285714285714,0.9066666666666666,0.937931029488704,1.0,0.5333333333333333,0.6956521693761816
0.94,0.734375,0.8245613985841799,0.9333333333333332,0.65625,0.7706421969867857,0.9411764705882352,0.75,0.8347826037595463,1.0,0.75,0.8571428522448981
0.9344262295081968,0.7037037037037037,0.8028168965076374,0.935483870967742,0.7160493827160493,0.8111888062770796,0.953125,0.7530864197530864,0.8413793054135553,1.0,0.6049382716049383,0.7538461491491125
0.9634146341463414,0.797979797979798,0.8729281718396875,0.9850746268656716,0.6666666666666666,0.7951807180773697,1.0,0.9191919191919192,0.9578947318509696,1.0,0.494949494949495,0.6621621577328343
0.9230769230769232,0.5714285714285714,0.7058823482179931,0.926829268292683,0.6031746031746031,0.7307692259929734,0.9782608695652174,0.7142857142857143,0.8256880685161183,1.0,0.8412698412698413,0.913793098485434
0.8947368421052632,0.7555555555555555,0.8192771034692989,1.0,0.8222222222222222,0.9024390194378348,0.9743589743589745,0.8444444444444444,0.9047618997874152,1.0,0.9777777777777776,0.9887640399444514
0.92,0.5348837209302325,0.6764705835856402,0.96875,0.7209302325581395,0.8266666617742222,0.967741935483871,0.6976744186046512,0.8108108059422938,1.0,0.7674418604651163,0.8684210477181441
0.974025974025974,0.7978723404255319,0.8771929775055574,0.9743589743589745,0.8085106382978723,0.8837209252758248,0.95,0.8085106382978723,0.8735632134231736,1.0,0.648936170212766,0.7870967694201874
0.9365079365079364,0.7023809523809523,0.8027210835374149,0.9545454545454546,0.75,0.8399999950720001,1.0,0.8333333333333334,0.9090909041322316,1.0,0.6666666666666666,0.7999999952000001
0.875,0.6222222222222222,0.7272727224152472,0.96875,0.6888888888888889,0.805194800337325,0.9166666666666666,0.7333333333333333,0.8148148098765432,1.0,0.6,0.7499999953125
0.967741935483871,0.5357142857142857,0.6896551678266615,0.9347826086956522,0.7678571428571429,0.8431372499500194,1.0,0.7857142857142857,0.8799999950720001,1.0,0.875,0.9333333283555556
0.94,0.7014925373134329,0.8034187985243626,1.0,0.7313432835820896,0.844827581327289,0.9215686274509804,0.7014925373134329,0.7966101645834531,1.0,0.6119402985074627,0.7592592545490399
0.9545454545454546,0.6494845360824743,0.7730061301501752,0.9710144927536232,0.6907216494845361,0.8072289108049064,0.9746835443037974,0.7938144329896907,0.8749999950522985,1.0,0.6185567010309279,0.7643312054687817
0.9230769230769232,0.8,0.8571428521683674,0.9333333333333332,0.7,0.7999999951020409,0.9629629629629628,0.8666666666666667,0.9122806967682364,1.0,0.7166666666666667,0.8349514514468848
0.9863013698630136,0.8181818181818182,0.8944099329315999,1.0,0.7840909090909091,0.8789808867929734,1.0,0.9090909090909092,0.9523809473922904,1.0,0.6363636363636364,0.7777777730246914
0.9661016949152542,0.7916666666666666,0.8702290026828274,0.9661016949152542,0.7916666666666666,0.8702290026828274,0.9666666666666668,0.8055555555555556,0.8787878738292013,1.0,0.7222222222222222,0.8387096725494276
0.945945945945946,0.8536585365853658,0.8974358924490468,1.0,0.7926829268292683,0.884353736563469,1.0,0.8780487804878049,0.935064930086018,1.0,0.5487804878048781,0.7086614127472256
0.9759036144578314,0.7431192660550459,0.8437499950916885,0.9761904761904762,0.7522935779816514,0.849740927726382,0.9896907216494846,0.8807339449541285,0.9320388299684232,1.0,0.3853211009174312,0.5562913867128636
0.9642857142857144,0.574468085106383,0.719999995320889,0.9473684210526316,0.7659574468085106,0.847058818585467,1.0,0.8297872340425532,0.9069767392293132,1.0,0.9787234042553192,0.9892473068285352
0.953125,0.8133333333333334,0.8776978367579319,0.9838709677419356,0.8133333333333334,0.8905109439501306,1.0,0.8,0.8888888839506174,1.0,0.5466666666666666,0.7068965471536861
0.9183673469387756,0.6923076923076923,0.7894736793090181,0.951219512195122,0.6,0.7358490518600925,0.96,0.7384615384615385,0.8347826037807184,1.0,0.6307692307692307,0.7735849009166964
0.9555555555555556,0.7543859649122807,0.843137249971165,1.0,0.8421052631578947,0.914285709322449,1.0,0.8421052631578947,0.914285709322449,1.0,0.7543859649122807,0.859999995098
1.0,0.7868852459016393,0.8807339400252504,0.9487179487179488,0.6065573770491803,0.739999995242,1.0,0.8688524590163934,0.9298245564281318,1.0,0.9836065573770492,0.9917355321904242
1.0,0.7719298245614035,0.8712871237957064,1.0,0.7894736842105263,0.8823529362456748,1.0,0.8947368421052632,0.9444444394598766,1.0,0.6666666666666666,0.7999999952000001
1.0,0.9375,0.967741930489074,1.0,0.9375,0.967741930489074,1.0,0.96875,0.984126979128244,1.0,0.96875,0.984126979128244
0.8529411764705882,0.6744186046511628,0.7532467483150616,0.9473684210526316,0.8372093023255814,0.8888888839079409,1.0,0.9069767441860463,0.9512195072070198,1.0,0.9767441860465116,0.9882352891183392
1.0,0.7884615384615384,0.8817204251774773,1.0,0.5384615384615384,0.6999999954500001,1.0,0.8076923076923077,0.8936170163331825,1.0,0.8076923076923077,0.8936170163331825
0.935483870967742,0.725,0.8169014035310453,0.9714285714285714,0.85,0.906666661688889,0.972972972972973,0.9,0.9350649300725248,1.0,0.975,0.9873417671526998
0.9821428571428572,0.6875,0.8088235245674741,0.9636363636363636,0.6625,0.7851851803566531,0.9696969696969696,0.8,0.8767123238130983,1.0,0.4375,0.6086956479395086
0.8703703703703703,0.6911764705882353,0.770491798344531,0.9655172413793104,0.8235294117647058,0.8888888839203831,0.9818181818181818,0.7941176470588235,0.8780487755436579,1.0,0.9852941176470588,0.9925925875928672
0.9767441860465116,0.7777777777777778,0.8659793765075993,0.9761904761904762,0.7592592592592593,0.8541666617447918,0.9791666666666666,0.8703703703703703,0.9215686224682816,1.0,0.7962962962962963,0.8865979332086301
1.0,0.7380952380952381,0.8493150636066805,1.0,0.6904761904761905,0.8169014036183297,1.0,0.7380952380952381,0.8493150636066805,1.0,0.6666666666666666,0.7999999952000001
1.0,0.625,0.7692307644970415,1.0,0.609375,0.7572815486926195,1.0,0.734375,0.8468468419641263,1.0,0.8125,0.8965517191914388
0.9322033898305084,0.7333333333333333,0.8208955174593451,0.9642857142857144,0.72,0.824427476021211,0.9850746268656716,0.88,0.9295774598046022,1.0,0.6,0.7499999953125
0.9848484848484848,0.8125,0.8904109539500845,1.0,0.7125,0.8321167834620918,1.0,0.7625,0.8652482220411448,1.0,0.6625,0.7969924764090678
1.0,0.8252427184466019,0.9042553141947712,1.0,0.7669902912621359,0.8681318632188142,1.0,0.9029126213592232,0.94897958684975,1.0,0.5728155339805825,0.7283950570972413
0.9148936170212766,0.6515151515151515,0.7610619420440129,0.9767441860465116,0.6363636363636364,0.7706421970574868,0.98,0.7424242424242424,0.8448275813020214,1.0,0.8484848484848485,0.9180327819188392
0.9818181818181818,0.6666666666666666,0.7941176422415658,1.0,0.6049382716049383,0.7538461491491125,0.984375,0.7777777777777778,0.8689655123101071,1.0,0.7530864197530864,0.8591549246766516
1.0,0.6176470588235294,0.7636363589157026,1.0,0.6764705882352942,0.8070175390458604,1.0,0.7941176470588235,0.8852458967051868,1.0,0.9705882352941176,0.9850746218667856
1.0,0.95,0.9743589693622616,1.0,0.775,0.8732394317000597,0.945945945945946,0.875,0.9090909040984988,1.0,0.45,0.6206896508917956
0.9615384615384616,0.7575757575757576,0.8474576221890263,1.0,0.7424242424242424,0.8521739081527411,1.0,0.803030303030303,0.8907562975806793,1.0,0.6363636363636364,0.7777777730246914
0.9705882352941176,0.9166666666666666,0.9428571378612244,0.9705882352941176,0.9166666666666666,0.9428571378612244,1.0,0.9861111111111112,0.9930069880072376,1.0,0.9861111111111112,0.9930069880072376
0.9836065573770492,0.8571428571428571,0.9160305293747452,0.9833333333333332,0.8428571428571429,0.9076923027218936,0.9672131147540984,0.8428571428571429,0.900763353802226,1.0,0.7285714285714285,0.8429752017348542
0.95,0.8260869565217391,0.8837209252568958,0.9420289855072465,0.7065217391304348,0.8074534112511093,0.9882352941176472,0.9130434782608696,0.9491525373807016,1.0,0.5217391304347826,0.6857142812081632
0.9705882352941176,0.75,0.8461538412360289,0.9285714285714286,0.5909090909090909,0.722222217469136,1.0,0.8181818181818182,0.8999999950500001,1.0,0.9772727272727272,0.9885057421270974
0.9146341463414634,0.7075471698113207,0.7978723355070168,0.9382716049382716,0.7169811320754716,0.8128342196882953,0.9534883720930232,0.7735849056603774,0.8541666617209203,1.0,0.490566037735849,0.658227843685307
0.9761904761904762,0.6949152542372882,0.8118811832604647,0.979591836734694,0.8135593220338984,0.8888888839317559,1.0,0.8813559322033898,0.9369369319568218,1.0,0.7796610169491526,0.8761904712671202
0.9411764705882352,0.8421052631578947,0.888888883904321,0.9333333333333332,0.7368421052631579,0.8235294068339101,0.9473684210526316,0.4736842105263157,0.6315789429239765,1.0,0.9736842105263158,0.9866666616675556
0.953846153846154,0.775,0.8551724088466112,0.9454545454545454,0.65,0.7703703655418381,0.9848484848484848,0.8125,0.8904109539500845,1.0,0.6125,0.7596899177693649
0.9876543209876544,0.851063829787234,0.9142857093133062,1.0,0.8191489361702128,0.9005847903710544,1.0,0.8829787234042553,0.937853102363944,1.0,0.5957446808510638,0.7466666619875556
0.9591836734693876,0.7833333333333333,0.8623853161518392,0.9361702127659576,0.7333333333333333,0.8224299016158617,0.9387755102040816,0.7666666666666667,0.8440366922986281,1.0,0.9833333333333332,0.9915966336558152
0.9333333333333332,0.6086956521739131,0.7368421004847646,0.9696969696969696,0.6956521739130435,0.8101265774138761,0.9743589743589745,0.8260869565217391,0.8941176420927336,1.0,0.8478260869565217,0.9176470538574396
0.9534883720930232,0.7454545454545455,0.8367346889525199,0.9772727272727272,0.7818181818181819,0.868686863748597,1.0,0.8909090909090909,0.9423076873243345,1.0,0.5818181818181818,0.7356321792574977
0.9347826086956522,0.6615384615384615,0.7747747699212726,0.9607843137254902,0.7538461538461538,0.8448275812797265,1.0,0.9384615384615383,0.9682539632590074,1.0,0.8307692307692308,0.907563020252807
0.9666666666666668,0.6304347826086957,0.7631578899584488,0.9705882352941176,0.717391304347826,0.8249999951125,1.0,0.8043478260869565,0.8915662601190304,1.0,0.9565217391304348,0.977777772780247
0.8979591836734694,0.6984126984126984,0.7857142807924108,1.0,0.7936507936507936,0.8849557472785654,0.981132075471698,0.8253968253968254,0.8965517191750891,1.0,0.984126984126984,0.99199999500032
0.9516129032258064,0.8082191780821918,0.8740740691072703,0.9344262295081968,0.7808219178082192,0.8507462636968146,0.9523809523809524,0.821917808219178,0.8823529362035035,1.0,0.6301369863013698,0.7731092389548762
0.9821428571428572,0.8333333333333334,0.9016393392958882,1.0,0.8181818181818182,0.8999999950500001,1.0,0.9242424242424242,0.9606299162675924,1.0,0.4545454545454545,0.624999995703125
0.961038961038961,0.8043478260869565,0.8757396400098036,1.0,0.7282608695652174,0.842767290721095,1.0,0.8695652173913043,0.9302325531638724,1.0,0.6847826086956522,0.8129032209814777
0.9659090909090908,0.794392523364486,0.8717948668423405,0.9873417721518988,0.7289719626168224,0.8387096725326628,0.9634146341463414,0.7383177570093458,0.8359788310663195,1.0,0.4485981308411215,0.6193548344341311
0.875,0.5737704918032787,0.6930693021468484,0.8409090909090909,0.6065573770491803,0.7047618998929707,0.8863636363636364,0.639344262295082,0.7428571379882088,1.0,0.9836065573770492,0.9917355321904242
0.88,0.6666666666666666,0.7586206847502973,0.9272727272727272,0.7727272727272727,0.8429752016528926,0.9672131147540984,0.8939393939393939,0.9291338532754666,1.0,0.7575757575757576,0.8620689606123663
0.921875,0.7468354430379747,0.8251748202298401,0.9682539682539684,0.7721518987341772,0.8591549246409443,0.953125,0.7721518987341772,0.853146848201868,1.0,0.6582278481012658,0.7938931249833926
0.98,0.6805555555555556,0.8032786836871809,0.9772727272727272,0.5972222222222222,0.7413793056361476,0.9629629629629628,0.7222222222222222,0.8253968204988662,1.0,0.9861111111111112,0.9930069880072376
0.9285714285714286,0.6842105263157895,0.7878787829935721,0.981132075471698,0.6842105263157895,0.8062015455465417,0.9298245614035088,0.6973684210526315,0.7969924763050483,1.0,0.881578947368421,0.9370629320827424
1.0,0.8666666666666667,0.9285714235969388,1.0,0.7777777777777778,0.8749999950781251,1.0,0.9333333333333332,0.9655172363852556,1.0,0.9777777777777776,0.9887640399444514
1.0,0.6875,0.8148148099862826,1.0,0.7708333333333334,0.8705882303778547,1.0,0.8333333333333334,0.9090909041322316,1.0,0.7708333333333334,0.8705882303778547
0.95,0.8507462686567164,0.8976377902907806,0.9661016949152542,0.8507462686567164,0.904761899782061,0.9830508474576272,0.8656716417910447,0.9206349156550768,1.0,0.5671641791044776,0.7238095191909298
0.9491525423728814,0.7567567567567568,0.8421052582214937,0.9642857142857144,0.7297297297297297,0.8307692258650888,0.9846153846153848,0.8648648648648649,0.9208633043734796,1.0,0.8648648648648649,0.927536226910313
0.9523809523809524,0.8333333333333334,0.8888888839111112,1.0,0.75,0.8571428522448981,1.0,0.8541666666666666,0.921348309637672,1.0,0.6354166666666666,0.7770700589427564
0.9743589743589745,0.926829268292683,0.9499999950031252,1.0,0.902439024390244,0.948717943731098,0.9210526315789472,0.8536585365853658,0.8860759443742992,1.0,0.975609756097561,0.9876543159884164
0.9803921568627452,0.78125,0.8695652124551985,0.98,0.765625,0.8596491178824254,1.0,0.875,0.9333333283555556,1.0,0.984375,0.9921259792522784
0.9655172413793104,0.8,0.8749999950439455,0.9487179487179488,0.7047619047619048,0.808743164507749,0.9545454545454546,0.8,0.8704663162823164,1.0,0.8,0.8888888839506174
1.0,0.8205128205128205,0.9014084457528267,1.0,0.717948717948718,0.8358208906571619,1.0,0.8333333333333334,0.9090909041322316,1.0,0.9487179487179488,0.9736842055297784
0.9365079365079364,0.7375,0.8251748202454888,0.984375,0.7875,0.8749999950617283,0.9714285714285714,0.85,0.906666661688889,1.0,0.6375,0.7786259494435056
0.972972972972973,0.8181818181818182,0.888888883926231,0.9710144927536232,0.7613636363636364,0.853503179786604,0.9726027397260274,0.8068181818181818,0.8819875726831528,1.0,0.7159090909090909,0.8344370812297708
0.8947368421052632,0.6296296296296297,0.7391304299338375,0.975609756097561,0.7407407407407407,0.8421052582515235,0.9375,0.8333333333333334,0.8823529361937716,1.0,0.6851851851851852,0.8131868083613092
1.0,0.828125,0.905982901027102,0.9803921568627452,0.78125,0.8695652124551985,1.0,0.890625,0.9421487553473123,1.0,0.78125,0.8771929775315482
0.8936170212765957,0.6774193548387096,0.7706421969295513,0.979591836734694,0.7741935483870968,0.864864859933447,1.0,0.9032258064516128,0.9491525373858086,1.0,0.6612903225806451,0.7961165000622115
0.9759036144578314,0.8181818181818182,0.890109885148533,0.9866666666666668,0.7474747474747475,0.8505747077388031,1.0,0.8080808080808081,0.8938547436596861,1.0,0.4848484848484848,0.6530612200916286
0.9487179487179488,0.7474747474747475,0.8361581871607776,0.9873417721518988,0.7878787878787878,0.8764044894451458,1.0,0.9090909090909092,0.9523809473922904,1.0,0.6262626262626263,0.7701863306677984
0.9347826086956522,0.8113207547169812,0.8686868637118662,1.0,0.8301886792452831,0.9072164898884048,0.9565217391304348,0.8301886792452831,0.8888888839138864,0.9722222222222222,0.660377358490566,0.7865168491150107
0.9833333333333332,0.7195121951219512,0.8309859106129737,0.9508196721311476,0.7073170731707317,0.8111888062966405,1.0,0.8170731707317073,0.8993288541110761,1.0,0.5975609756097561,0.7480915983707243
0.9298245614035088,0.726027397260274,0.8153846104603552,0.9649122807017544,0.7534246575342466,0.8461538412295858,0.9705882352941176,0.9041095890410958,0.9361702077722448,1.0,0.5616438356164384,0.7192982410080025
0.9782608695652174,0.6818181818181818,0.8035714237308673,0.9767441860465116,0.6363636363636364,0.7706421970574868,0.9761904761904762,0.6212121212121212,0.7592592545061729,1.0,0.9848484848484848,0.992366407214032
0.8913043478260869,0.6507936507936508,0.7522935731032743,0.9803921568627452,0.7936507936507936,0.877192977511542,0.9583333333333334,0.7301587301587301,0.8288288239201365,1.0,0.6507936507936508,0.7884615336852812
0.9,0.7012987012987013,0.7883211629602004,0.9666666666666668,0.7532467532467533,0.846715323544142,1.0,0.8701298701298701,0.9305555505796682,1.0,0.5974025974025974,0.7479674749923988
0.82,0.5189873417721519,0.6356589099813713,0.8928571428571429,0.6329113924050633,0.7407407358858711,0.9344262295081968,0.7215189873417721,0.8142857093683674,1.0,0.6455696202531646,0.7846153798473374
0.988095238095238,0.7757009345794392,0.8691099427164827,1.0,0.6542056074766355,0.7909604471958889,1.0,0.7757009345794392,0.8736842056060943,1.0,0.4205607476635514,0.5921052589897854
1.0,0.8809523809523809,0.9367088557795226,1.0,0.8809523809523809,0.9367088557795226,1.0,0.9047619047619048,0.9499999950125,1.0,0.9761904761904762,0.9879518022296414
1.0,0.925,0.961038956046551,0.9117647058823528,0.775,0.8378378328707087,1.0,0.925,0.961038956046551,1.0,0.975,0.9873417671526998
0.9444444444444444,0.7906976744186046,0.8607594887101427,0.9117647058823528,0.7209302325581395,0.8051948002631135,0.9743589743589745,0.8837209302325582,0.9268292633045808,1.0,0.813953488372093,0.8974358924884944
1.0,0.7636363636363637,0.8659793765331066,0.9523809523809524,0.7272727272727273,0.8247422631310448,0.9791666666666666,0.8545454545454545,0.9126213542463948,1.0,0.5818181818181818,0.7356321792574977
0.8870967741935484,0.7236842105263158,0.7971014443268222,0.9516129032258064,0.7763157894736842,0.8550724588195758,0.9836065573770492,0.7894736842105263,0.8759124038190634,1.0,0.6973684210526315,0.821705421515534
0.9803921568627452,0.8333333333333334,0.9009008959337717,1.0,0.8833333333333333,0.93805309236432,0.981132075471698,0.8666666666666667,0.9203539773200722,1.0,0.9833333333333332,0.9915966336558152
0.9682539682539684,0.7625,0.8531468482175169,0.967741935483871,0.75,0.8450704176155526,0.9726027397260274,0.8875,0.9281045701738648,1.0,0.7,0.8235294069204152
0.9807692307692308,0.7611940298507462,0.8571428522223008,0.9803921568627452,0.746268656716418,0.8474576222105717,1.0,0.7910447761194029,0.883333328401389,1.0,0.746268656716418,0.854700849806414
0.972972972972973,0.75,0.8470588186131489,1.0,0.6666666666666666,0.7999999952000001,0.9428571428571428,0.6875,0.7951807180142256,1.0,0.9791666666666666,0.9894736792110804
0.9423076923076924,0.8305084745762712,0.8828828779027676,0.9777777777777776,0.7457627118644068,0.8461538412444528,0.94,0.7966101694915254,0.8623853161350055,0.9772727272727272,0.7288135593220338,0.8349514514167217
0.8823529411764706,0.6617647058823529,0.7563025161104443,1.0,0.7647058823529411,0.8666666617555556,0.9607843137254902,0.7205882352941176,0.8235294068667468,1.0,0.6911764705882353,0.8173912995145558
0.9733333333333334,0.8295454545454546,0.8957055165041967,0.9696969696969696,0.7272727272727273,0.8311688262708721,0.9733333333333334,0.8295454545454546,0.8957055165041967,1.0,0.5227272727272727,0.6865671596703052
0.8863636363636364,0.7090909090909091,0.7878787829405164,0.951219512195122,0.7090909090909091,0.8124999951063369,0.8888888888888888,0.7272727272727273,0.79999999505,1.0,0.9818181818181818,0.9908256830738154
0.9701492537313432,0.7558139534883721,0.8496731976914863,0.9855072463768116,0.7906976744186046,0.8774193498988554,0.9722222222222222,0.813953488372093,0.8860759444063453,1.0,0.5116279069767442,0.6769230724449705
0.972972972972973,0.7128712871287128,0.8228571379761633,0.9090909090909092,0.594059405940594,0.7185628694711177,0.9506172839506172,0.7623762376237624,0.8461538412142254,1.0,0.4356435643564356,0.6068965474967896
1.0,0.7894736842105263,0.8823529362456748,1.0,0.8070175438596491,0.8932038785521728,1.0,0.8070175438596491,0.8932038785521728,1.0,0.631578947368421,0.7741935436420396
1.0,0.8727272727272727,0.93203882997455,0.9803921568627452,0.9090909090909092,0.9433962214222144,1.0,0.9454545454545454,0.9719626118263603,1.0,0.9818181818181818,0.9908256830738154
0.9111111111111112,0.6833333333333333,0.7809523760544218,1.0,0.7166666666666667,0.8349514514468848,0.96,0.8,0.8727272677685951,1.0,0.45,0.6206896508917956
0.96,0.7384615384615385,0.8347826037807184,0.98,0.7538461538461538,0.8521739081285444,0.9622641509433962,0.7846153846153846,0.8644067747127263,1.0,0.6153846153846154,0.7619047571882087
0.8679245283018868,0.6865671641791045,0.7666666617347222,0.9607843137254902,0.7313432835820896,0.8305084696681989,0.9672131147540984,0.8805970149253731,0.9218749950109864,1.0,0.8805970149253731,0.9365079315280928
0.9692307692307692,0.8076923076923077,0.8811188761602036,0.9803921568627452,0.6410256410256411,0.7751937936686497,1.0,0.782051282051282,0.8776978368014079,1.0,0.6282051282051282,0.7716535385677972
0.967741935483871,0.6818181818181818,0.7999999951502224,1.0,0.7045454545454546,0.826666661816889,1.0,0.7954545454545454,0.8860759444319821,1.0,0.9772727272727272,0.9885057421270974
0.9743589743589745,0.6909090909090909,0.8085106334427343,1.0,0.7090909090909091,0.8297872291874152,1.0,0.7818181818181819,0.8775510154831322,1.0,0.9818181818181818,0.9908256830738154
0.9230769230769232,0.7272727272727273,0.8135593171042804,0.9591836734693876,0.7121212121212122,0.8173912994570889,0.9454545454545454,0.7878787878787878,0.8595041272727272,1.0,0.7121212121212122,0.831858402221004
0.9642857142857144,0.7714285714285715,0.8571428522045856,0.9454545454545454,0.7428571428571429,0.8319999950720002,0.984126984126984,0.8857142857142857,0.9323308220815196,1.0,0.9142857142857144,0.9552238756070396
0.9622641509433962,0.796875,0.8717948668390678,0.9772727272727272,0.671875,0.7962962914677642,0.9821428571428572,0.859375,0.9166666616888888,1.0,0.734375,0.8468468419641263
0.9166666666666666,0.7586206896551724,0.8301886742897828,0.9787234042553192,0.7931034482758621,0.8761904712453515,0.9622641509433962,0.8793103448275862,0.9189189139290642,1.0,0.6379310344827587,0.7789473636653741
0.9743589743589745,0.8085106382978723,0.8837209252758248,0.9743589743589745,0.8085106382978723,0.8837209252758248,0.9487179487179488,0.7872340425531915,0.8604651113223364,1.0,0.9574468085106383,0.9782608645675804
0.979591836734694,0.8135593220338984,0.8888888839317559,1.0,0.6440677966101694,0.7835051498735253,1.0,0.8305084745762712,0.9074074024502744,1.0,0.7627118644067796,0.865384610475222
0.9444444444444444,0.6938775510204082,0.7999999951169551,0.9873417721518988,0.7959183673469388,0.8813559272610042,1.0,0.8979591836734694,0.9462365541542376,1.0,0.5510204081632653,0.7105263112084488
1.0,0.78125,0.8771929775315482,1.0,0.9375,0.967741930489074,1.0,0.875,0.9333333283555556,1.0,0.984375,0.9921259792522784
0.96,0.5106382978723404,0.6666666621334877,1.0,0.723404255319149,0.8395061679682977,1.0,0.7872340425531915,0.8809523760232427,1.0,0.9787234042553192,0.9892473068285352
1.0,0.7166666666666667,0.8349514514468848,1.0,0.7333333333333333,0.8461538412721893,0.9636363636363636,0.8833333333333333,0.9217391254442344,1.0,0.7833333333333333,0.8785046679710019
0.9375,0.703125,0.8035714236734695,0.9047619047619048,0.59375,0.716981127290851,0.9591836734693876,0.734375,0.83185840216775,1.0,0.59375,0.7450980345405613
0.9705882352941176,0.7857142857142857,0.8684210476869806,0.9692307692307692,0.75,0.8456375789739201,1.0,0.9761904761904762,0.9879518022296414,1.0,0.4642857142857143,0.6341463371326591
0.9318181818181818,0.6833333333333333,0.7884615335798817,0.896551724137931,0.4333333333333333,0.5842696585279638,0.9814814814814816,0.8833333333333333,0.9298245564173592,1.0,0.7833333333333333,0.8785046679710019
0.935483870967742,0.7341772151898734,0.8226950305336754,0.9642857142857144,0.6835443037974683,0.7999999951451303,0.9852941176470588,0.8481012658227848,0.9115646208783376,1.0,0.4683544303797468,0.6379310301382284
1.0,0.8414634146341463,0.9139072798052718,0.9558823529411764,0.7926829268292683,0.8666666617102224,0.9861111111111112,0.8658536585365854,0.9220779170990052,1.0,0.902439024390244,0.948717943731098
0.9591836734693876,0.7580645161290323,0.8468468419154289,1.0,0.6935483870967742,0.819047614211338,0.9642857142857144,0.8709677419354839,0.915254232301063,1.0,0.9838709677419356,0.9918699136995176
0.9827586206896552,0.8260869565217391,0.8976377903131006,0.9661016949152542,0.8260869565217391,0.8906249950305176,1.0,0.9420289855072465,0.9701492487357988,1.0,0.5942028985507246,0.7454545407785125
0.9387755102040816,0.6865671641791045,0.7931034433962546,0.9333333333333332,0.6268656716417911,0.749999995192921,0.9807692307692308,0.7611940298507462,0.8571428522223008,1.0,0.6119402985074627,0.7592592545490399
1.0,0.8888888888888888,0.9411764656055364,1.0,0.8333333333333334,0.9090909041322316,1.0,0.9305555555555556,0.964028771984887,1.0,0.7916666666666666,0.8837209253001623
1.0,0.8103448275862069,0.8952380902929705,0.9791666666666666,0.8103448275862069,0.8867924478746886,1.0,0.8793103448275862,0.9357798115343826,1.0,0.6206896551724138,0.7659574420823904
1.0,0.9183673469387756,0.9574468035196922,1.0,0.8367346938775511,0.9111111061506174,1.0,0.8571428571428571,0.9230769181065088,1.0,0.979591836734694,0.989690716650016
0.90625,0.6987951807228916,0.7891156413420335,0.9672131147540984,0.7108433734939759,0.8194444395611498,0.9420289855072465,0.7831325301204819,0.8552631529371537,1.0,0.7349397590361446,0.8472222173389276
0.94,0.8545454545454545,0.895238090249433,0.9375,0.8181818181818182,0.8737864027900839,0.9807692307692308,0.9272727272727272,0.9532710230413136,1.0,0.9818181818181818,0.9908256830738154
0.9591836734693876,0.7580645161290323,0.8468468419154289,1.0,0.8548387096774194,0.9217391254654064,1.0,0.8387096774193549,0.9122806967928594,1.0,0.4516129032258064,0.6222222179358025
0.9215686274509804,0.7580645161290323,0.8318584021270264,0.9787234042553192,0.7419354838709677,0.8440366923423954,0.9807692307692308,0.8225806451612904,0.8947368371437365,1.0,0.6290322580645161,0.7722772229820607
0.9574468085106383,0.703125,0.8108108059280902,0.9555555555555556,0.671875,0.7889908208399966,0.979591836734694,0.75,0.8495575172119978,1.0,0.859375,0.9243697429277594
0.9310344827586208,0.6923076923076923,0.794117642166955,0.925925925925926,0.6410256410256411,0.7575757527410469,0.935483870967742,0.7435897435897436,0.8285714236367347,1.0,0.9743589743589745,0.9870129820138304
0.8723404255319149,0.7454545454545455,0.8039215636582084,0.9565217391304348,0.8,0.8712871237525733,0.9166666666666666,0.8,0.8543689270619286,1.0,0.7090909090909091,0.8297872291874152
0.9032258064516128,0.7,0.7887323894465385,0.912280701754386,0.65,0.7591240827321647,0.9411764705882352,0.8,0.8648648598977356,1.0,0.7875,0.8811188761895448
